Coin Name,Crypto Filter,Date,Close**,High,Low,Market Cap,Open*,Volume
Bitcoin - BTC,False,3/5/2022,39400.58,39566.34,38777.04,747638613405,39148.45,16975917450
Bitcoin - BTC,False,3/4/2022,39137.6,42479.61,38805.85,742617908335,42458.14,28516271427
Bitcoin - BTC,False,3/3/2022,42451.79,44021.58,41914.75,805466458785,43925.2,24967782593
Bitcoin - BTC,False,3/2/2022,43924.12,45077.58,43432.85,833361543695,44357.62,29183112630
Bitcoin - BTC,False,3/1/2022,44354.64,44793.6,42952.58,841491170716,43194.5,32479047645
Bitcoin - BTC,False,2/28/2022,43193.23,43760.46,37518.21,819414782676,37706,35690014104
Bitcoin - BTC,False,2/27/2022,37709.78,39778.94,37268.98,715351995828,39098.7,23450127612
Bitcoin - BTC,False,2/26/2022,39105.15,40005.35,38702.53,741789694059,39213.08,17467554129
Bitcoin - BTC,False,2/25/2022,39214.22,39630.32,38111.34,743827806938,38333.75,26545599159
Bitcoin - BTC,False,2/24/2022,38332.61,38968.84,34459.22,727072550320,37278.57,46383802093
Bitcoin - BTC,False,2/23/2022,37296.57,39122.39,37201.82,707390766255,38285.28,21849073843
Bitcoin - BTC,False,2/22/2022,38286.03,38359.85,36488.93,726121533658,37068.77,25493150450
Bitcoin - BTC,False,2/21/2022,37075.28,39394.44,36950.48,703124071472,38423.21,29280402798
Bitcoin - BTC,False,2/20/2022,38431.38,40119.89,38112.81,728812385562,40118.1,18340576452
Bitcoin - BTC,False,2/19/2022,40122.15,40418.88,39713.06,760839429984,40026.02,13736557863
Bitcoin - BTC,False,2/18/2022,40030.98,40929.15,39637.62,759074084514,40552.13,23310007704
Bitcoin - BTC,False,2/17/2022,40538.01,44132.97,40249.37,768654436207,43937.07,26246662813
Bitcoin - BTC,False,2/16/2022,43961.86,44578.28,43456.69,833531932920,44578.28,19792547657
Bitcoin - BTC,False,2/15/2022,44575.2,44667.22,42491.03,845117683687,42586.46,22721659051
Bitcoin - BTC,False,2/14/2022,42586.92,42775.78,41681.96,807375855006,42157.4,20827783012
Bitcoin - BTC,False,2/13/2022,42197.52,42693.05,41950.94,799950408997,42236.57,14741589015
Bitcoin - BTC,False,2/12/2022,42244.47,42992.55,41852.57,800797790301,42412.3,18152390304
Bitcoin - BTC,False,2/11/2022,42407.94,43810.83,42114.54,803848273503,43571.13,26954925781
Bitcoin - BTC,False,2/10/2022,43565.11,45661.17,43402.81,825745116530,44347.8,32142048537
Bitcoin - BTC,False,2/9/2022,44338.8,44727.8,43232.97,840369284541,44096.7,23245887300
Bitcoin - BTC,False,2/8/2022,44118.45,45293.87,42807.84,836154543908,43854.65,33079398868
Bitcoin - BTC,False,2/7/2022,43840.29,44401.86,41748.16,830838884165,42406.78,28641855926
Bitcoin - BTC,False,2/6/2022,42412.43,42500.79,41244.91,803744511638,41441.12,16142097334
Bitcoin - BTC,False,2/5/2022,41441.16,41847.16,41038.1,785297889648,41501.48,19652846215
Bitcoin - BTC,False,2/4/2022,41500.88,41527.79,37093.63,786396684548,37149.26,29412210792
Bitcoin - BTC,False,2/3/2022,37154.6,37154.6,36375.54,704010232687,36944.81,18591534769
Bitcoin - BTC,False,2/2/2022,36952.98,38834.62,36832.73,700155817836,38743.71,19155189416
Bitcoin - BTC,False,2/1/2022,38743.27,39115.13,38113.66,734039224255,38481.77,20288500328
Bitcoin - BTC,False,1/31/2022,38483.13,38647.26,36733.57,729073641688,37920.28,20734730465
Bitcoin - BTC,False,1/30/2022,37917.6,38266.34,37437.71,718325967803,38151.92,14643548444
Bitcoin - BTC,False,1/29/2022,38138.18,38576.26,37406.47,722469136410,37780.71,17194183075
Bitcoin - BTC,False,1/28/2022,37784.33,37952.88,36211.11,715731622071,37128.44,22238830523
Bitcoin - BTC,False,1/27/2022,37138.23,37148.32,35629.28,703456873493,36841.88,25041426629
Bitcoin - BTC,False,1/26/2022,36852.12,38825.41,36374.91,698006361956,36950.51,31324598034
Bitcoin - BTC,False,1/25/2022,36954,37444.57,35779.43,699907393886,36654.81,26428189594
Bitcoin - BTC,False,1/24/2022,36654.33,37247.52,33184.06,694196560317,36275.73,41856658597
Bitcoin - BTC,False,1/23/2022,36276.8,36433.31,34784.97,687012848062,35047.36,26017975951
Bitcoin - BTC,False,1/22/2022,35030.25,36688.81,34349.25,663374008017,36471.59,39714385405
Bitcoin - BTC,False,1/21/2022,36457.32,41060.53,35791.43,690368973093,40699.61,43011992031
Bitcoin - BTC,False,1/20/2022,40680.42,43413.02,40672.82,770304579439,41744.03,20382033940
Bitcoin - BTC,False,1/19/2022,41744.33,42478.3,41242.91,790406427118,42374.04,23091543258
Bitcoin - BTC,False,1/18/2022,42375.63,42534.4,41392.22,802313747480,42250.07,22417209227
Bitcoin - BTC,False,1/17/2022,42250.55,43179.39,41680.32,799910089279,43118.12,21690904261
Bitcoin - BTC,False,1/16/2022,43113.88,43436.81,42691.02,816211499221,43172.04,17902097845
Bitcoin - BTC,False,1/15/2022,43177.4,43724.67,42669.04,817364571824,43101.9,18371348298
Bitcoin - BTC,False,1/14/2022,43099.7,43346.69,41982.62,815850639036,42598.87,23577403399
Bitcoin - BTC,False,1/13/2022,42591.57,44278.42,42447.04,806189762638,43946.74,47691135082
Bitcoin - BTC,False,1/12/2022,43949.1,44135.37,42528.99,831836978396,42742.18,33499938689
Bitcoin - BTC,False,1/11/2022,42735.85,43001.16,41407.75,808834801011,41819.51,26327648900
Bitcoin - BTC,False,1/10/2022,41821.26,42199.49,39796.57,791484886194,41910.23,32104232331
Bitcoin - BTC,False,1/9/2022,41911.6,42663.95,41338.16,793156354744,41734.73,21294384372
Bitcoin - BTC,False,1/8/2022,41733.94,42228.94,40672.28,789758782727,41561.47,28066355845
Bitcoin - BTC,False,1/7/2022,41557.9,43153.57,41077.45,786389774194,43153.57,84196607520
Bitcoin - BTC,False,1/6/2022,43160.93,43748.72,42645.54,816685390313,43565.51,30208048289
Bitcoin - BTC,False,1/5/2022,43569,46929.05,42798.22,824368284530,45899.36,36851084859
Bitcoin - BTC,False,1/4/2022,45897.58,47406.55,45752.46,868383282082,46458.85,42494677905
Bitcoin - BTC,False,1/3/2022,46458.12,47510.73,45835.96,878946596803,47343.54,33071628362
Bitcoin - BTC,False,1/2/2022,47345.22,47881.41,46856.94,895688387523,47680.93,27951569547
Bitcoin - BTC,False,1/1/2022,47686.81,47827.31,46288.49,902104193385,46311.74,24582667004
Cardano - ADA,False,4/7/2023,0.3836,0.3849,0.3772,13333347054,0.3832,191601659
Cardano - ADA,False,4/6/2023,0.3832,0.3925,0.3777,13318277764,0.3924,271945888
Cardano - ADA,False,4/5/2023,0.3924,0.3996,0.3879,13636420142,0.3897,303259182
Cardano - ADA,False,4/4/2023,0.3897,0.3994,0.3857,13543249833,0.3872,386367284
Cardano - ADA,False,4/3/2023,0.3871,0.4035,0.3729,13452060842,0.3817,617334084
Cardano - ADA,False,4/2/2023,0.3818,0.3932,0.3773,13263150756,0.3932,300032590
Cardano - ADA,False,4/1/2023,0.3932,0.4012,0.3895,13660549392,0.3989,354925598
Cardano - ADA,False,3/31/2023,0.3989,0.4079,0.3751,13859662621,0.3765,637648499
Cardano - ADA,False,3/30/2023,0.3765,0.3869,0.3709,13079186409,0.3816,391063045
Cardano - ADA,False,3/29/2023,0.3816,0.3895,0.3674,13254754310,0.3683,472185946
Cardano - ADA,False,3/28/2023,0.3684,0.3695,0.3438,12793325141,0.3456,319572685
Cardano - ADA,False,3/27/2023,0.3455,0.357,0.3387,11999892719,0.3563,302198799
Cardano - ADA,False,3/26/2023,0.3562,0.3614,0.3498,12372765631,0.352,219918828
Cardano - ADA,False,3/25/2023,0.352,0.3629,0.35,12225176330,0.3601,211460876
Cardano - ADA,False,3/24/2023,0.3601,0.3727,0.357,12503489161,0.3721,305578157
Cardano - ADA,False,3/23/2023,0.372,0.3844,0.3551,12917063951,0.3606,435026934
Cardano - ADA,False,3/22/2023,0.3606,0.387,0.3515,12520190263,0.3712,792747065
Cardano - ADA,False,3/21/2023,0.3712,0.3843,0.3318,12888999617,0.3326,685951110
Cardano - ADA,False,3/20/2023,0.3326,0.3467,0.3321,11547419916,0.346,322120843
Cardano - ADA,False,3/19/2023,0.346,0.3527,0.3377,12010700679,0.3377,269005859
Cardano - ADA,False,3/18/2023,0.3377,0.3566,0.337,11721052690,0.3505,367227473
Cardano - ADA,False,3/17/2023,0.3505,0.3505,0.3226,12165718142,0.3254,413038577
Cardano - ADA,False,3/16/2023,0.3254,0.3295,0.32,11293174613,0.3248,342137034
Cardano - ADA,False,3/15/2023,0.3246,0.348,0.3177,11267301606,0.3444,589352992
Cardano - ADA,False,3/14/2023,0.3443,0.3685,0.3392,11947457709,0.3446,594801973
Cardano - ADA,False,3/13/2023,0.3446,0.3521,0.3287,11955424331,0.3316,652883098
Cardano - ADA,False,3/12/2023,0.3315,0.3315,0.3044,11502814323,0.3073,375802348
Cardano - ADA,False,3/11/2023,0.3073,0.3228,0.3045,10662752897,0.3153,444484034
Cardano - ADA,False,3/10/2023,0.3153,0.3177,0.2985,10940893217,0.3097,469881853
Cardano - ADA,False,3/9/2023,0.3097,0.3214,0.3032,10742108814,0.3176,444234076
Cardano - ADA,False,3/8/2023,0.3176,0.3324,0.3157,11014605649,0.3305,293562114
Cardano - ADA,False,3/7/2023,0.3305,0.3345,0.3231,11462183051,0.3309,272117336
Cardano - ADA,False,3/6/2023,0.3308,0.3384,0.3304,11473897110,0.3371,225815313
Cardano - ADA,False,3/5/2023,0.3371,0.3425,0.3353,11691782767,0.3365,171839723
Cardano - ADA,False,3/4/2023,0.3365,0.3443,0.3317,11668407058,0.3428,173055989
Cardano - ADA,False,3/3/2023,0.3427,0.3507,0.3276,11883046879,0.3503,396068284
Cardano - ADA,False,3/2/2023,0.3502,0.3611,0.346,12141992461,0.3604,245002411
Cardano - ADA,False,3/1/2023,0.3604,0.3637,0.3505,12493887443,0.3525,229659633
Cardano - ADA,False,2/28/2023,0.3525,0.3676,0.3497,12219933289,0.3649,240196843
Cardano - ADA,False,2/27/2023,0.3649,0.3699,0.3588,12648721552,0.3689,232732125
Cardano - ADA,False,2/26/2023,0.369,0.3698,0.3585,12788186747,0.3624,207684310
Cardano - ADA,False,2/25/2023,0.3624,0.3673,0.3539,12559092275,0.3658,281884667
Cardano - ADA,False,2/24/2023,0.3658,0.3849,0.3598,12678841755,0.383,396691064
Cardano - ADA,False,2/23/2023,0.383,0.3946,0.3808,13275125753,0.3889,291434286
Cardano - ADA,False,2/22/2023,0.3889,0.3927,0.3788,13476741666,0.3924,383736395
Cardano - ADA,False,2/21/2023,0.3924,0.4055,0.3878,13595981032,0.404,387686829
Cardano - ADA,False,2/20/2023,0.404,0.4092,0.392,13997338457,0.4002,375569552
Cardano - ADA,False,2/19/2023,0.4001,0.4116,0.3991,13862380128,0.4063,346665034
Cardano - ADA,False,2/18/2023,0.4063,0.4159,0.3985,14078014843,0.4039,314618907
Cardano - ADA,False,2/17/2023,0.4039,0.4093,0.3871,13992244495,0.3879,403546665
Cardano - ADA,False,2/16/2023,0.3879,0.4192,0.3877,13434788343,0.4181,552970408
Cardano - ADA,False,2/15/2023,0.4181,0.4181,0.3826,14481152915,0.3865,478319555
Cardano - ADA,False,2/14/2023,0.3864,0.3921,0.3554,13384153661,0.3596,476431370
Cardano - ADA,False,2/13/2023,0.3596,0.3655,0.3469,12454518766,0.3643,368832511
Cardano - ADA,False,2/12/2023,0.3643,0.3737,0.3611,12614472192,0.3692,241295741
Cardano - ADA,False,2/11/2023,0.3692,0.3699,0.3578,12782570420,0.3587,224047056
Cardano - ADA,False,2/10/2023,0.3586,0.3654,0.3558,12416714968,0.3625,357711042
Cardano - ADA,False,2/9/2023,0.3625,0.3952,0.3589,12551628409,0.3941,486448326
Cardano - ADA,False,2/8/2023,0.394,0.4022,0.3871,13641201530,0.3992,356894107
Cardano - ADA,False,2/7/2023,0.3992,0.3993,0.3824,13816523662,0.3825,371684529
Cardano - ADA,False,2/6/2023,0.3824,0.4024,0.3816,13235450307,0.3925,343275735
Cardano - ADA,False,2/5/2023,0.3925,0.4017,0.3843,13583144198,0.3997,340587829
Cardano - ADA,False,2/4/2023,0.3997,0.4052,0.3983,13834409751,0.4042,264897945
Cardano - ADA,False,2/3/2023,0.4043,0.4064,0.3968,13990062728,0.3975,379100047
Cardano - ADA,False,2/2/2023,0.3976,0.4129,0.3957,13755720410,0.3972,551818110
Cardano - ADA,False,2/1/2023,0.3972,0.4011,0.3727,13742092479,0.3909,488339901
Cardano - ADA,False,1/31/2023,0.3909,0.3966,0.3694,13523562625,0.3725,466045236
Cardano - ADA,False,1/30/2023,0.3725,0.3976,0.3686,12886517172,0.3967,398952288
Cardano - ADA,False,1/29/2023,0.3963,0.3987,0.3782,13709953818,0.3823,328417772
Cardano - ADA,False,1/28/2023,0.3824,0.3972,0.3797,13223841546,0.389,354272484
Cardano - ADA,False,1/27/2023,0.389,0.3893,0.3705,13452776122,0.3801,360985598
Cardano - ADA,False,1/26/2023,0.3801,0.3866,0.3722,13144285079,0.3733,481117555
Cardano - ADA,False,1/25/2023,0.3734,0.3786,0.3484,12914354081,0.3593,396421939
Cardano - ADA,False,1/24/2023,0.3593,0.3825,0.3583,12421707288,0.3754,382547334
Cardano - ADA,False,1/23/2023,0.3755,0.3824,0.371,12982008638,0.3766,526544110
Cardano - ADA,False,1/22/2023,0.3766,0.3855,0.364,13019719666,0.369,604497889
Cardano - ADA,False,1/1/2022,1.377,1.377,1.3098,46108724313,1.3101,851279685
Cardano - ADA,False,1/2/2022,1.3776,1.3888,1.3465,46129061736,1.377,881893010
Cardano - ADA,False,1/3/2022,1.3216,1.3776,1.3158,44255641775,1.3776,956659954
Cardano - ADA,False,1/4/2022,1.3117,1.3497,1.2995,43940063351,1.3215,1014646349
Cardano - ADA,False,1/5/2022,1.236,1.3509,1.2027,41405570495,1.3119,1416139355
Cardano - ADA,False,1/6/2022,1.2798,1.2946,1.1934,42872127591,1.2352,1559075484
Cardano - ADA,False,1/7/2022,1.2115,1.2824,1.1932,40586227606,1.2799,1751707653
Cardano - ADA,False,1/8/2022,1.1875,1.2527,1.1381,39781014813,1.2115,1499054949
Cardano - ADA,False,1/9/2022,1.1739,1.204,1.1535,39340035970,1.1877,1088569809
Cardano - ADA,False,1/10/2022,1.1281,1.1789,1.0802,37804751044,1.1738,1481621292
Cardano - ADA,False,1/11/2022,1.1851,1.1936,1.1256,39716965882,1.1279,1089929557
Cardano - ADA,False,1/12/2022,1.3045,1.3063,1.1856,43719232103,1.1856,1651269250
Cardano - ADA,False,1/13/2022,1.2332,1.351,1.2332,41327204612,1.3047,2022506483
Cardano - ADA,False,1/14/2022,1.2909,1.3065,1.2271,43280635762,1.2334,1855980787
Cardano - ADA,False,1/15/2022,1.2963,1.3156,1.2573,43459390227,1.2911,967735764
Cardano - ADA,False,1/16/2022,1.4073,1.4206,1.2912,47180439513,1.2959,2436680646
Cardano - ADA,False,1/17/2022,1.5941,1.5941,1.3908,53445773894,1.4082,5285117130
Cardano - ADA,False,1/18/2022,1.4655,1.6313,1.4182,49134518163,1.5965,4287066351
Cardano - ADA,False,1/19/2022,1.3418,1.5311,1.3315,45002629540,1.4649,3304139176
Cardano - ADA,False,1/20/2022,1.2581,1.4233,1.2579,42195174138,1.3417,1686210420
Cardano - ADA,False,1/21/2022,1.1232,1.2798,1.1092,37673165251,1.2588,3009627794
Cardano - ADA,False,1/22/2022,1.0667,1.1522,0.9334,35777545097,1.1231,3930474859
Cardano - ADA,False,1/23/2022,1.1224,1.1649,1.0569,37644141351,1.0677,2362627205
Cardano - ADA,False,1/24/2022,1.0666,1.1243,0.9591,35787820754,1.1228,3237316963
Cardano - ADA,False,1/25/2022,1.0436,1.072,0.9982,35015220286,1.0665,1766326155
Cardano - ADA,False,1/26/2022,1.079,1.1496,1.0265,36205391032,1.0436,2437592239
Cardano - ADA,False,1/27/2022,1.0435,1.0787,1.0092,35013736960,1.0787,1519972359
Cardano - ADA,False,1/28/2022,1.0506,1.0583,1.0141,35265091282,1.0432,1206550586
Cardano - ADA,False,1/29/2022,1.0596,1.0806,1.0416,35565918918,1.0505,913122499
Cardano - ADA,False,1/30/2022,1.0375,1.0753,1.0284,34824144096,1.0597,748084610
Cardano - ADA,False,1/31/2022,1.0523,1.0576,1.012,35321862362,1.0376,925666321
Cardano - ADA,False,2/1/2022,1.0886,1.0923,1.0379,36540985140,1.0522,1130552843
Cardano - ADA,False,2/2/2022,1.0289,1.1002,1.0278,34536426836,1.0903,1086043481
Cardano - ADA,False,2/3/2022,1.0564,1.0572,1.0193,35475035083,1.0287,873675008
Cardano - ADA,False,2/4/2022,1.1356,1.1356,1.0473,38133784027,1.0562,1178757518
Cardano - ADA,False,2/5/2022,1.1273,1.1729,1.1026,37855752268,1.1361,1363912644
Cardano - ADA,False,2/6/2022,1.1445,1.1478,1.1032,38433324420,1.1272,911521818
Cardano - ADA,False,2/7/2022,1.1973,1.2069,1.1283,40204912879,1.1444,2107219347
Cardano - ADA,False,2/8/2022,1.1787,1.2578,1.1359,39596449769,1.1977,2267265855
Cardano - ADA,False,2/9/2022,1.1948,1.2122,1.1548,40136899888,1.178,1239455609
Cardano - ADA,False,2/10/2022,1.1525,1.2187,1.1492,38714772900,1.1946,1810255178
Cardano - ADA,False,2/11/2022,1.0803,1.1626,1.0726,36291724606,1.1526,1395763170
Cardano - ADA,False,2/12/2022,1.0582,1.0914,1.0347,35547576316,1.0805,1401190670
Cardano - ADA,False,2/13/2022,1.0458,1.0709,1.0356,35153676037,1.058,1066206015
Cardano - ADA,False,2/14/2022,1.0503,1.0528,1.0215,35281250024,1.0455,1261583495
Cardano - ADA,False,2/15/2022,1.1076,1.1134,1.05,37229777646,1.0502,1370174980
Cardano - ADA,False,2/16/2022,1.085,1.1105,1.0693,36469879050,1.1076,1028924852
Cardano - ADA,False,2/17/2022,1.0199,1.0915,1.0122,34282047861,1.0843,1093325576
Cardano - ADA,False,2/18/2022,0.9971,1.0413,0.9895,33529541469,1.0202,1288743412
Cardano - ADA,False,2/19/2022,0.9977,1.0179,0.9775,33549313160,0.997,1104597763
Cardano - ADA,False,2/20/2022,0.9329,0.9976,0.9233,31370229673,0.9976,1429017666
Cardano - ADA,False,2/21/2022,0.8582,0.9862,0.8577,28859436745,0.9325,2072270994
Cardano - ADA,False,2/22/2022,0.889,0.8938,0.82,29894483580,0.8581,2058499639
Cardano - ADA,False,2/23/2022,0.8692,0.9554,0.8692,29227073591,0.889,1824386011
Cardano - ADA,False,2/24/2022,0.8534,0.8823,0.7528,28709774071,0.8685,3629367685
Cardano - ADA,False,2/25/2022,0.898,0.9065,0.8292,30210158117,0.8536,1652894219
Cardano - ADA,False,2/26/2022,0.8879,0.9283,0.8854,29876789060,0.898,1099934921
Cardano - ADA,False,2/27/2022,0.8583,0.9127,0.8401,28881334294,0.8878,1278510571
Cardano - ADA,False,2/28/2022,0.9598,0.9676,0.845,32309122794,0.8579,1779202386
Cardano - ADA,False,3/1/2022,0.9623,1.0054,0.9449,32393841348,0.9599,1778795527
Cardano - ADA,False,3/2/2022,0.9387,0.9736,0.9291,31596566410,0.9624,1262681262
Cardano - ADA,False,3/3/2022,0.9027,0.9441,0.8861,30384707882,0.9387,986233549
Cardano - ADA,False,3/4/2022,0.8429,0.903,0.8309,28382229734,0.9028,1115108721
Cardano - ADA,False,3/5/2022,0.8657,0.8809,0.8248,29151081061,0.8432,734896311
Cardano - ADA,False,3/6/2022,0.8238,0.8705,0.823,27739380365,0.8657,670024869
Cardano - ADA,False,3/7/2022,0.7974,0.8455,0.7833,26851258163,0.8237,1040234323
Cardano - ADA,False,3/8/2022,0.8012,0.8191,0.7903,26981592498,0.7972,955952004
Cardano - ADA,False,3/9/2022,0.8493,0.8614,0.801,28599369316,0.8015,980869497
Cardano - ADA,False,3/10/2022,0.8063,0.8506,0.7912,27152129609,0.8494,903650101
Cardano - ADA,False,3/11/2022,0.7901,0.8171,0.7859,26616389148,0.8063,792395101
Cardano - ADA,False,3/12/2022,0.7907,0.8008,0.7896,26635767714,0.7901,493606091
Cardano - ADA,False,3/13/2022,0.791,0.819,0.7833,26646535268,0.7906,772035954
Cardano - ADA,False,3/14/2022,0.8039,0.8121,0.7819,27081802424,0.7904,924771999
Cardano - ADA,False,3/15/2022,0.8,0.8156,0.7859,26960637777,0.8038,832137304
Cardano - ADA,False,3/16/2022,0.8384,0.8386,0.7954,28253650679,0.8,1233395707
Cardano - ADA,False,3/17/2022,0.8368,0.8559,0.8299,28199952006,0.8384,909733920
Cardano - ADA,False,3/18/2022,0.8534,0.8589,0.8229,28761040867,0.8367,792706852
Cardano - ADA,False,3/19/2022,0.9011,0.9129,0.852,30375978940,0.8533,1103521076
Cardano - ADA,False,3/20/2022,0.8771,0.9146,0.8657,29569834894,0.9013,949951339
Cardano - ADA,False,3/21/2022,0.9168,0.9276,0.8659,30907828322,0.8772,1233477886
Cardano - ADA,False,3/22/2022,0.9764,0.985,0.9096,32919083336,0.9169,1699537576
Cardano - ADA,False,3/23/2022,1.1075,1.1075,0.9591,37336914012,0.9762,3447683427
Cardano - ADA,False,3/24/2022,1.13,1.1858,1.0854,38096317685,1.1072,3671006856
Cardano - ADA,False,3/25/2022,1.0979,1.1638,1.0756,37027658835,1.1302,2232929187
Cardano - ADA,False,3/26/2022,1.1506,1.1572,1.0823,38805199846,1.098,1407171432
Cardano - ADA,False,3/27/2022,1.1821,1.1834,1.1081,39869330421,1.151,1322194562
Cardano - ADA,False,3/28/2022,1.1702,1.2429,1.1625,39465734602,1.1823,2304056098
Cardano - ADA,False,3/29/2022,1.1911,1.2394,1.169,40171531364,1.1693,1761798381
Cardano - ADA,False,3/30/2022,1.1904,1.2167,1.1676,40162593159,1.191,1424442312
Cardano - ADA,False,3/31/2022,1.1419,1.2263,1.1372,38525050494,1.1903,1745903089
Cardano - ADA,False,4/1/2022,1.1654,1.173,1.1076,39320320850,1.142,1687785845
Cardano - ADA,False,4/2/2022,1.156,1.1938,1.1511,39002558741,1.1654,1224117012
Cardano - ADA,False,4/3/2022,1.1859,1.1985,1.1467,40012506060,1.1559,976725814
Cardano - ADA,False,4/4/2022,1.2129,1.2404,1.1655,40923596993,1.1858,2447778820
Cardano - ADA,False,4/5/2022,1.1708,1.2174,1.1675,39517520585,1.213,1188106135
Cardano - ADA,False,4/6/2022,1.0528,1.1716,1.0524,35533696287,1.1708,1710318316
Cardano - ADA,False,4/7/2022,1.0919,1.0985,1.0451,36854215826,1.0531,1139697598
Cardano - ADA,False,4/8/2022,1.0263,1.0974,1.0214,34641111043,1.0916,926095649
Cardano - ADA,False,4/9/2022,1.045,1.0451,1.0238,35271935757,1.0259,640896639
Cardano - ADA,False,4/10/2022,1.0309,1.068,1.0288,34795020604,1.045,626332866
